key,text,tag,file,type,mod,protected_text
GR_DetonateStun.description,Remotely detonate the stunning chemfuel reservoirs of this creature. The animal will be affected and damaged by the resulting explosion.,description,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,Remotely detonate the stunning chemfuel reservoirs of this creature. The animal will be affected and damaged by the resulting explosion.
GR_ChemfuelDischarge.label,chemfuel discharge,label,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,chemfuel discharge
GR_ChemfuelDischarge.description,Remotely detonate the chemfuel reservoirs of this creature. The animal will be affected and damaged by the resulting explosion.,description,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,Remotely detonate the chemfuel reservoirs of this creature. The animal will be affected and damaged by the resulting explosion.
GR_FragEggs.label,lay frag eggs,label,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,lay frag eggs
GR_FragEggs.description,Lay several exploding eggs. The animal will be affected and damaged by the resulting explosion.,description,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,Lay several exploding eggs. The animal will be affected and damaged by the resulting explosion.
GR_AdrenalineRush.label,adrenaline rush,label,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,adrenaline rush
GR_AdrenalineRush.description,"Causes the creature to move much faster for a while, at the cost of getting tired afterwards for almost half a day.",description,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,"Causes the creature to move much faster for a while, at the cost of getting tired afterwards for almost half a day."
GR_CatReflexes.label,cat reflexes,label,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,cat reflexes
GR_CatReflexes.description,"Makes the creature much more agile, improving its chance to dodge melee attacks even further.",description,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,"Makes the creature much more agile, improving its chance to dodge melee attacks even further."
GR_InsectClouds.label,insect clouds,label,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,insect clouds
GR_InsectClouds.description,"Spawns a cloud of drones surrounding this animal that will cut apart any creature, excluding all insectoid paragons.",description,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,"Spawns a cloud of drones surrounding this animal that will cut apart any creature, excluding all insectoid paragons."
GR_Burrow.label,burrow underground,label,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,burrow underground
GR_Burrow.description,"Sends the creature underground into burrowing mode, making it very resistant to damage for a while.",description,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,"Sends the creature underground into burrowing mode, making it very resistant to damage for a while."
GR_StampedeClouds.label,stampede,label,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,stampede
GR_StampedeClouds.description,"Stampedes, moving faster and creating dust clouds that block line of view for projectile weapons. Gets the creature tired after a while.",description,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,"Stampedes, moving faster and creating dust clouds that block line of view for projectile weapons. Gets the creature tired after a while."
GR_KeenSenses.label,keen senses,label,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,keen senses
GR_KeenSenses.description,"Makes the creature more aware of its surroundings, increasing its melee capacities (affects sight, hit chance and consciousness)",description,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,"Makes the creature more aware of its surroundings, increasing its melee capacities (affects sight, hit chance and consciousness)"
GR_PackTactics.label,pack tactics,label,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,pack tactics
GR_PackTactics.description,Collaborate with other nearby muffalowolves to bring down prey.,description,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,Collaborate with other nearby muffalowolves to bring down prey.
GR_ResearchDrive.label,research drive,label,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,research drive
GR_ResearchDrive.description,"Offer investigative insights to nearby researches, allowing them to more easily reach a breakthrough.\n\n<color=#E5E54C>Gameplay effect:</color> ""My fellow scientist, have you considered rejecting humanity, and returning to monkey? Food for thought"".",description,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,"Offer investigative insights to nearby researches, allowing them to more easily reach a breakthrough.(PH_4)(PH_3)(PH_2)Gameplay effect:(PH_1) ""My fellow scientist, have you considered rejecting humanity, and returning to monkey? Food for thought""."
GR_Pounce.label,pounce,label,VEF.Abilities.AbilityDef/VEF.Abilities.AbilityDef.xml,def,Vanilla Genetics Expanded,pounce
GR_Pounce.description,"This hybrid can jump into combat, quickly closing the distance between it and its enemies.",description,VEF.Abilities.AbilityDef/VEF.Abilities.AbilityDef.xml,def,Vanilla Genetics Expanded,"This hybrid can jump into combat, quickly closing the distance between it and its enemies."
GR_StraightCharge.label,charge,label,VEF.Abilities.AbilityDef/VEF.Abilities.AbilityDef.xml,def,Vanilla Genetics Expanded,charge
GR_StraightCharge.description,"This hybrid can charge into combat, quickly closing the distance between it and its enemies and damaging them.",description,VEF.Abilities.AbilityDef/VEF.Abilities.AbilityDef.xml,def,Vanilla Genetics Expanded,"This hybrid can charge into combat, quickly closing the distance between it and its enemies and damaging them."
GR_Disintegrator.label,disintegrator,label,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,disintegrator
GR_Disintegrator.description,"Fire a focused beam of energy that destabilizes matter at the molecular level, disintegrating flesh, armor, and cover in a flash of searing light.",description,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,"Fire a focused beam of energy that destabilizes matter at the molecular level, disintegrating flesh, armor, and cover in a flash of searing light."
GR_Laser.label,twin-coiled laser,label,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,twin-coiled laser
GR_Laser.description,"Unleash a burst of twin-coiled laser beams that spiral together, cutting through targets with intense, synchronized precision.",description,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,"Unleash a burst of twin-coiled laser beams that spiral together, cutting through targets with intense, synchronized precision."
GR_FlameBreathAnimated.label,flame breath,label,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,flame breath
GR_FlameBreathAnimated.description,Exhale a cone of superheated flame that ignites flammable objects and scorches anything caught in its path.,description,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,Exhale a cone of superheated flame that ignites flammable objects and scorches anything caught in its path.
GR_PoisonBreathAnimated.label,poison breath,label,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,poison breath
GR_PoisonBreathAnimated.description,"Exhale a noxious cloud of poison that lingers in the air, seeping into lungs and weakening all caught within its reach.",description,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,"Exhale a noxious cloud of poison that lingers in the air, seeping into lungs and weakening all caught within its reach."
GR_Web.label,web,label,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,web
GR_Web.description,Throw a web of sticky silk that can stun its target.,description,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,Throw a web of sticky silk that can stun its target.
GR_FireSpit.label,chemfuel spit,label,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,chemfuel spit
GR_FireSpit.description,"Spit a glob of volatile chemfuel that sticks to surfaces and ignites on impact, engulfing the area in explosive flames.",description,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,"Spit a glob of volatile chemfuel that sticks to surfaces and ignites on impact, engulfing the area in explosive flames."
GR_Proj_ThrownSac.label,explosive sac,label,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,explosive sac
GR_Proj_ThrownSac.description,"Hurl a volatile explosive sac that bursts on impact, unleashing a fiery blast and scattering shrapnel in all directions.",description,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,"Hurl a volatile explosive sac that bursts on impact, unleashing a fiery blast and scattering shrapnel in all directions."
GR_HairballProjectile.label,blinding spit,label,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,blinding spit
GR_HairballProjectile.description,"Spit a glob of blinding fluid that bursts on impact, releasing a flash of caustic light that disorients and obscures vision.",description,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,"Spit a glob of blinding fluid that bursts on impact, releasing a flash of caustic light that disorients and obscures vision."
GR_PlasmaBurst.label,plasma burst,label,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,plasma burst
GR_PlasmaBurst.description,Release a concentrated burst of superheated plasma that vaporizes armor and scorches everything in its path.,description,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,Release a concentrated burst of superheated plasma that vaporizes armor and scorches everything in its path.
GR_IncendiaryMote.label,chemfuel flamethrower,label,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,chemfuel flamethrower
GR_IncendiaryMote.description,"Unleash a torrent of ignited chemfuel in a wide arc, engulfing enemies in roaring flames and leaving a trail of burning destruction.",description,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,"Unleash a torrent of ignited chemfuel in a wide arc, engulfing enemies in roaring flames and leaving a trail of burning destruction."
GR_SniperFlechette.label,sniper flechette,label,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,sniper flechette
GR_SniperFlechette.description,"Fire a high-velocity flechette with pinpoint accuracy, designed to pierce armor and strike vital organs from extreme range.",description,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,"Fire a high-velocity flechette with pinpoint accuracy, designed to pierce armor and strike vital organs from extreme range."
GR_SmokeBomb.label,smoke cannon,label,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,smoke cannon
GR_SmokeBomb.description,"Fire a large smoke-filled projectile that bursts on impact, releasing a thick cloud that obscures vision and disrupts targeting.",description,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,"Fire a large smoke-filled projectile that bursts on impact, releasing a thick cloud that obscures vision and disrupts targeting."
GR_StunBolt.label,stun bolt,label,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,stun bolt
GR_StunBolt.description,"Fire a crackling stun bolt that overloads nervous systems on impact, temporarily paralyzing targets with a jolt of energy.",description,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,"Fire a crackling stun bolt that overloads nervous systems on impact, temporarily paralyzing targets with a jolt of energy."
GR_PoisonBlast.label,poison blast,label,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,poison blast
GR_PoisonBlast.description,"Detonate a toxic projectile that releases a burst of poisonous gas, contaminating the area and weakening all who inhale it.",description,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,"Detonate a toxic projectile that releases a burst of poisonous gas, contaminating the area and weakening all who inhale it."
GR_CryoBlast.label,cryo cannon,label,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,cryo cannon
GR_CryoBlast.description,"Unleash a cryo blast that erupts in a wave of freezing energy, slowing movement and encasing targets in layers of frost.",description,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,"Unleash a cryo blast that erupts in a wave of freezing energy, slowing movement and encasing targets in layers of frost."
GR_Warhead.label,antigrain artillery,label,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,antigrain artillery
GR_Warhead.description,"Fire a massive anti-grain warhead that delivers a catastrophic explosion, obliterating everything in its blast radius with overwhelming force.",description,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,"Fire a massive anti-grain warhead that delivers a catastrophic explosion, obliterating everything in its blast radius with overwhelming force."
GR_RazorProjectile.label,razor tail,label,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,razor tail
GR_RazorProjectile.description,"Launch a bladed, detachable tail in a deadly arc, striking from range with razor-sharp precision before being reconstructed again.",description,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,"Launch a bladed, detachable tail in a deadly arc, striking from range with razor-sharp precision before being reconstructed again."
GR_Distortion.label,spatial distortion,label,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,spatial distortion
GR_Distortion.description,"Warp space around the target, creating a distortion that disrupts movement and fractures reality in a chaotic burst.",description,AbilityDef/AbilityDef.xml,def,Vanilla Genetics Expanded,"Warp space around the target, creating a distortion that disrupts movement and fractures reality in a chaotic burst."
GR_BirdWithTeeth.label,bird with teeth,label,BodyDef/BodyDef.xml,def,Vanilla Genetics Expanded,bird with teeth
GR_BirdWithTeeth.corePart.parts.4.customLabel,left lung,customLabel,BodyDef/BodyDef.xml,def,Vanilla Genetics Expanded,left lung
GR_BirdWithTeeth.corePart.parts.5.customLabel,right lung,customLabel,BodyDef/BodyDef.xml,def,Vanilla Genetics Expanded,right lung
GR_BirdWithTeeth.corePart.parts.6.customLabel,left kidney,customLabel,BodyDef/BodyDef.xml,def,Vanilla Genetics Expanded,left kidney
GR_BirdWithTeeth.corePart.parts.7.customLabel,right kidney,customLabel,BodyDef/BodyDef.xml,def,Vanilla Genetics Expanded,right kidney
GR_BirdWithTeeth.corePart.parts.9.parts.0.parts.1.customLabel,left eye,customLabel,BodyDef/BodyDef.xml,def,Vanilla Genetics Expanded,left eye
GR_BirdWithTeeth.corePart.parts.9.parts.0.parts.2.customLabel,right eye,customLabel,BodyDef/BodyDef.xml,def,Vanilla Genetics Expanded,right eye
GR_BirdWithTeeth.corePart.parts.10.customLabel,left leg,customLabel,BodyDef/BodyDef.xml,def,Vanilla Genetics Expanded,left leg
GR_BirdWithTeeth.corePart.parts.10.parts.0.customLabel,left foot,customLabel,BodyDef/BodyDef.xml,def,Vanilla Genetics Expanded,left foot
GR_BirdWithTeeth.corePart.parts.11.customLabel,right leg,customLabel,BodyDef/BodyDef.xml,def,Vanilla Genetics Expanded,right leg
GR_BirdWithTeeth.corePart.parts.11.parts.0.customLabel,right foot,customLabel,BodyDef/BodyDef.xml,def,Vanilla Genetics Expanded,right foot
